family,task,label,score_mode,metric,cell,cell_label,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D,D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LD,Lnew+D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,LxD,Lnew x D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,L_given_D,Lnew given D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,D_given_L,D given Lnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CL_minus_PL,CLnew minus PLnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CD_minus_PD,CD minus PD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLnew_minus_CLq,CLnew minus CLq,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/Region/5,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L,Lnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D,D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LD,Lnew+D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,LxD,Lnew x D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,L_given_D,Lnew given D,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,D_given_L,D given Lnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CL_minus_PL,CLnew minus PLnew,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CD_minus_PD,CD minus PD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLnew_minus_CLq,CLnew minus CLq,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/natural/LGBTQ/0,CLDnew_minus_CLqD,CLDnew minus CLqD,gold_size_3_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/LGBTQ/0,L,Lnew,all,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/LGBTQ/0,L,Lnew,Lq_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/LGBTQ/0,L,Lnew,Lq_no_hit,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/LGBTQ/0,L,Lnew,gold_size_0,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/LGBTQ/0,L,Lnew,gold_size_1,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/LGBTQ/0,L,Lnew,gold_size_2plus,0,,,,,,,,,,undefined,,,,,,,,,,,
contrast,group,,answer_sum,answer_sum/within_k/count_corrected/LGBTQ/0,L,Lnew,gold_size_2_appendix,0,,,,,,,,,,undefined,,,,,,,,,,,
